,taxon,structural_zero (Microcompartment = Endosphere),structural_zero (Microcompartment = Phyllosphere),structural_zero (Microcompartment = Rhizosphere)
10294,ASV13888,TRUE,FALSE,TRUE
10295,ASV13890,TRUE,TRUE,FALSE
10296,ASV13891,TRUE,TRUE,FALSE
10297,ASV13892,TRUE,TRUE,FALSE
10298,ASV13893,TRUE,TRUE,FALSE
10299,ASV13894,TRUE,TRUE,FALSE
10300,ASV13896,TRUE,TRUE,FALSE
10301,ASV13897,TRUE,TRUE,FALSE
10302,ASV13898,TRUE,TRUE,FALSE
10303,ASV13900,TRUE,TRUE,FALSE
10304,ASV13903,TRUE,TRUE,FALSE
10305,ASV13904,TRUE,TRUE,FALSE
10306,ASV13905,TRUE,TRUE,FALSE
10307,ASV13906,TRUE,TRUE,FALSE
10308,ASV13907,TRUE,TRUE,FALSE
10309,ASV13908,TRUE,TRUE,FALSE
10310,ASV13910,TRUE,TRUE,FALSE
10311,ASV13911,TRUE,TRUE,FALSE
10312,ASV13912,TRUE,TRUE,FALSE
10313,ASV13913,TRUE,TRUE,FALSE
10314,ASV13917,TRUE,TRUE,FALSE
10315,ASV13922,TRUE,TRUE,FALSE
10316,ASV13923,TRUE,TRUE,FALSE
10317,ASV13924,TRUE,TRUE,FALSE
10318,ASV13925,TRUE,TRUE,FALSE
10319,ASV13926,TRUE,TRUE,FALSE
10320,ASV13930,TRUE,TRUE,FALSE
10321,ASV13931,TRUE,TRUE,FALSE
10322,ASV13932,TRUE,TRUE,FALSE
10323,ASV13933,TRUE,TRUE,FALSE
10324,ASV13936,TRUE,TRUE,FALSE
10325,ASV13937,FALSE,TRUE,FALSE
10326,ASV13938,TRUE,FALSE,TRUE
10327,ASV13939,TRUE,FALSE,TRUE
10328,ASV13940,TRUE,FALSE,TRUE
10329,ASV13942,TRUE,FALSE,TRUE
10330,ASV13944,TRUE,FALSE,TRUE
10331,ASV13945,TRUE,FALSE,TRUE
10332,ASV13946,TRUE,FALSE,TRUE
10333,ASV13947,TRUE,FALSE,TRUE
10334,ASV13948,TRUE,FALSE,TRUE
10335,ASV13949,TRUE,FALSE,TRUE
10336,ASV13953,TRUE,FALSE,TRUE
10337,ASV13954,TRUE,FALSE,TRUE
10338,ASV13955,TRUE,FALSE,TRUE
10339,ASV13956,TRUE,FALSE,TRUE
10340,ASV13960,TRUE,FALSE,TRUE
10341,ASV13961,TRUE,FALSE,TRUE
10342,ASV13962,TRUE,FALSE,TRUE
10343,ASV13965,TRUE,FALSE,TRUE
10344,ASV13967,TRUE,FALSE,TRUE
10345,ASV13969,TRUE,FALSE,TRUE
10346,ASV13971,TRUE,FALSE,TRUE
10347,ASV13972,TRUE,FALSE,TRUE
10348,ASV13973,TRUE,FALSE,TRUE
10349,ASV13974,TRUE,FALSE,TRUE
10350,ASV13977,TRUE,FALSE,TRUE
10351,ASV13978,TRUE,FALSE,TRUE
10352,ASV13979,TRUE,FALSE,TRUE
10353,ASV13980,TRUE,FALSE,TRUE
10354,ASV13981,TRUE,FALSE,TRUE
10355,ASV13982,TRUE,FALSE,TRUE
10356,ASV13984,TRUE,FALSE,TRUE
10357,ASV13987,TRUE,FALSE,TRUE
10358,ASV13988,TRUE,FALSE,TRUE
10359,ASV13989,TRUE,FALSE,TRUE
10360,ASV13990,TRUE,FALSE,TRUE
10361,ASV13991,TRUE,FALSE,TRUE
10362,ASV13992,TRUE,FALSE,TRUE
10363,ASV13996,TRUE,FALSE,TRUE
10364,ASV14001,TRUE,FALSE,TRUE
10365,ASV14003,TRUE,FALSE,TRUE
10366,ASV14004,TRUE,FALSE,TRUE
10367,ASV14008,TRUE,FALSE,TRUE
10368,ASV14010,TRUE,FALSE,TRUE
10369,ASV14013,TRUE,FALSE,TRUE
10370,ASV14014,TRUE,FALSE,TRUE
10371,ASV14016,TRUE,FALSE,TRUE
10372,ASV14017,TRUE,FALSE,TRUE
10373,ASV14018,TRUE,FALSE,TRUE
10374,ASV14019,TRUE,FALSE,TRUE
10375,ASV14023,TRUE,FALSE,TRUE
10376,ASV14024,TRUE,FALSE,TRUE
10377,ASV14026,TRUE,FALSE,TRUE
10378,ASV14027,TRUE,FALSE,TRUE
10379,ASV14028,TRUE,FALSE,TRUE
10380,ASV14031,TRUE,TRUE,FALSE
10381,ASV14033,TRUE,TRUE,FALSE
10382,ASV14034,TRUE,TRUE,FALSE
10383,ASV14037,TRUE,TRUE,FALSE
10384,ASV14038,TRUE,TRUE,FALSE
10385,ASV14039,TRUE,TRUE,FALSE
10386,ASV14040,TRUE,TRUE,FALSE
10387,ASV14041,TRUE,TRUE,FALSE
10388,ASV14042,TRUE,TRUE,FALSE
10389,ASV14044,TRUE,TRUE,FALSE
10390,ASV14046,TRUE,TRUE,FALSE
10391,ASV14047,TRUE,TRUE,FALSE
10392,ASV14048,TRUE,TRUE,FALSE
10393,ASV14049,TRUE,TRUE,FALSE
10394,ASV14050,TRUE,TRUE,FALSE
10395,ASV14051,TRUE,FALSE,TRUE
10396,ASV14053,TRUE,FALSE,TRUE
10397,ASV14054,TRUE,FALSE,TRUE
10398,ASV14055,TRUE,FALSE,TRUE
10399,ASV14056,TRUE,FALSE,TRUE
10400,ASV14057,TRUE,TRUE,FALSE
10401,ASV14058,TRUE,TRUE,FALSE
10402,ASV14059,TRUE,TRUE,FALSE
10403,ASV14060,TRUE,FALSE,TRUE
10404,ASV14061,TRUE,FALSE,TRUE
10405,ASV14062,TRUE,FALSE,TRUE
10406,ASV14063,TRUE,FALSE,TRUE
10407,ASV14064,TRUE,FALSE,TRUE
10408,ASV14065,TRUE,FALSE,TRUE
10409,ASV14066,TRUE,FALSE,TRUE
10410,ASV14067,TRUE,FALSE,TRUE
10411,ASV14068,TRUE,FALSE,TRUE
10412,ASV14069,TRUE,FALSE,TRUE
10413,ASV14072,FALSE,TRUE,TRUE
10414,ASV14073,FALSE,TRUE,TRUE
10415,ASV14074,FALSE,TRUE,TRUE
10416,ASV14075,FALSE,TRUE,TRUE
10417,ASV14076,FALSE,TRUE,TRUE
10418,ASV14077,FALSE,TRUE,TRUE
10419,ASV14078,FALSE,TRUE,TRUE
10420,ASV14079,FALSE,TRUE,TRUE
10421,ASV14080,FALSE,TRUE,TRUE
10422,ASV14099,FALSE,TRUE,FALSE
10423,ASV14100,TRUE,TRUE,FALSE
10424,ASV14101,TRUE,TRUE,FALSE
10425,ASV14103,TRUE,TRUE,FALSE
10426,ASV14104,TRUE,TRUE,FALSE
10427,ASV14105,TRUE,TRUE,FALSE
10428,ASV14106,TRUE,TRUE,FALSE
10429,ASV14107,TRUE,TRUE,FALSE
10430,ASV14108,TRUE,TRUE,FALSE
10431,ASV14109,TRUE,TRUE,FALSE
10432,ASV14110,TRUE,TRUE,FALSE
10433,ASV14111,TRUE,TRUE,FALSE
10434,ASV14112,TRUE,TRUE,FALSE
10435,ASV14113,TRUE,TRUE,FALSE
10436,ASV14114,TRUE,TRUE,FALSE
10437,ASV14115,TRUE,TRUE,FALSE
10438,ASV14116,TRUE,TRUE,FALSE
10439,ASV14118,TRUE,TRUE,FALSE
10440,ASV14119,TRUE,TRUE,FALSE
10441,ASV14122,TRUE,TRUE,FALSE
10442,ASV14125,TRUE,TRUE,FALSE
10443,ASV14127,TRUE,TRUE,FALSE
10444,ASV14128,TRUE,TRUE,FALSE
10445,ASV14129,TRUE,FALSE,FALSE
10446,ASV14130,FALSE,TRUE,TRUE
10447,ASV14131,FALSE,TRUE,TRUE
10448,ASV14132,FALSE,TRUE,TRUE
10449,ASV14133,FALSE,TRUE,TRUE
10450,ASV14134,FALSE,TRUE,TRUE
10451,ASV14135,FALSE,TRUE,TRUE
10452,ASV14138,FALSE,TRUE,TRUE
10453,ASV14139,FALSE,TRUE,TRUE
10454,ASV14140,FALSE,TRUE,TRUE
10455,ASV14141,FALSE,TRUE,TRUE
10456,ASV14142,FALSE,TRUE,FALSE
10457,ASV14143,FALSE,TRUE,TRUE
10458,ASV14145,TRUE,FALSE,TRUE
10459,ASV14148,TRUE,FALSE,TRUE
10460,ASV14149,TRUE,FALSE,TRUE
10461,ASV14153,TRUE,FALSE,TRUE
10462,ASV14154,TRUE,FALSE,TRUE
10463,ASV14158,TRUE,FALSE,TRUE
10464,ASV14159,TRUE,FALSE,TRUE
10465,ASV14160,TRUE,FALSE,TRUE
10466,ASV14161,TRUE,FALSE,TRUE
10467,ASV14165,TRUE,FALSE,TRUE
10468,ASV14166,TRUE,FALSE,TRUE
10469,ASV14168,TRUE,FALSE,TRUE
10470,ASV14169,TRUE,FALSE,TRUE
10471,ASV14170,TRUE,FALSE,TRUE
10472,ASV14173,TRUE,FALSE,TRUE
10473,ASV14174,TRUE,FALSE,TRUE
10474,ASV14177,TRUE,FALSE,TRUE
10475,ASV14179,TRUE,FALSE,TRUE
10476,ASV14181,TRUE,FALSE,TRUE
10477,ASV14183,TRUE,FALSE,TRUE
10478,ASV14184,TRUE,FALSE,TRUE
10479,ASV14186,TRUE,FALSE,TRUE
10480,ASV14188,TRUE,FALSE,TRUE
10481,ASV14189,TRUE,FALSE,TRUE
10482,ASV14193,TRUE,FALSE,TRUE
10483,ASV14194,TRUE,FALSE,TRUE
10484,ASV14195,TRUE,FALSE,TRUE
10485,ASV14196,TRUE,FALSE,TRUE
10486,ASV14197,TRUE,FALSE,TRUE
10487,ASV14199,TRUE,FALSE,TRUE
10488,ASV14200,TRUE,FALSE,TRUE
10489,ASV14201,TRUE,FALSE,TRUE
10490,ASV14202,TRUE,FALSE,TRUE
10491,ASV14203,TRUE,FALSE,TRUE
10492,ASV14204,TRUE,FALSE,TRUE
10493,ASV14207,TRUE,TRUE,FALSE
10494,ASV14208,TRUE,TRUE,FALSE
10495,ASV14210,TRUE,TRUE,FALSE
10496,ASV14212,TRUE,TRUE,FALSE
10497,ASV14215,TRUE,TRUE,FALSE
10498,ASV14216,TRUE,TRUE,FALSE
10499,ASV14217,TRUE,TRUE,FALSE
10500,ASV14219,TRUE,TRUE,FALSE
10501,ASV14224,TRUE,TRUE,FALSE
10502,ASV14225,TRUE,TRUE,FALSE
10503,ASV14226,TRUE,TRUE,FALSE
10504,ASV14227,TRUE,TRUE,FALSE
10505,ASV14229,TRUE,TRUE,FALSE
10506,ASV14230,TRUE,TRUE,FALSE
10507,ASV14231,TRUE,TRUE,FALSE
10508,ASV14232,TRUE,TRUE,FALSE
10509,ASV14234,TRUE,TRUE,FALSE
10510,ASV14235,TRUE,TRUE,FALSE
10511,ASV14236,TRUE,TRUE,FALSE
10512,ASV14239,TRUE,TRUE,FALSE
10513,ASV14240,TRUE,TRUE,FALSE
10514,ASV14242,TRUE,TRUE,FALSE
10515,ASV14248,TRUE,TRUE,FALSE
10516,ASV14249,TRUE,TRUE,FALSE
10517,ASV14251,TRUE,FALSE,TRUE
10518,ASV14252,TRUE,FALSE,TRUE
10519,ASV14253,TRUE,FALSE,TRUE
10520,ASV14254,TRUE,FALSE,TRUE
10521,ASV14257,TRUE,FALSE,TRUE
10522,ASV14259,TRUE,FALSE,TRUE
10523,ASV14260,TRUE,FALSE,TRUE
10524,ASV14261,TRUE,FALSE,TRUE
10525,ASV14266,TRUE,FALSE,TRUE
10526,ASV14267,TRUE,FALSE,TRUE
10527,ASV14268,TRUE,FALSE,TRUE
10528,ASV14270,TRUE,FALSE,TRUE
10529,ASV14271,TRUE,FALSE,TRUE
10530,ASV14272,TRUE,FALSE,TRUE
10531,ASV14279,TRUE,FALSE,TRUE
10532,ASV14280,TRUE,FALSE,TRUE
10533,ASV14281,TRUE,FALSE,TRUE
10534,ASV14282,TRUE,FALSE,TRUE
10535,ASV14283,TRUE,FALSE,TRUE
10536,ASV14284,TRUE,FALSE,TRUE
10537,ASV14285,TRUE,FALSE,TRUE
10538,ASV14287,TRUE,FALSE,TRUE
10539,ASV14288,TRUE,FALSE,TRUE
10540,ASV14289,TRUE,FALSE,TRUE
10541,ASV14291,TRUE,FALSE,TRUE
10542,ASV14294,TRUE,FALSE,TRUE
10543,ASV14295,TRUE,FALSE,TRUE
10544,ASV14296,TRUE,FALSE,TRUE
10545,ASV14297,TRUE,FALSE,TRUE
10546,ASV14298,TRUE,FALSE,TRUE
10547,ASV14300,TRUE,FALSE,TRUE
10548,ASV14301,TRUE,FALSE,TRUE
10549,ASV14303,TRUE,FALSE,TRUE
10550,ASV14304,TRUE,FALSE,TRUE
10551,ASV14308,TRUE,FALSE,TRUE
10552,ASV14310,TRUE,FALSE,TRUE
10553,ASV14311,TRUE,FALSE,TRUE
10554,ASV14312,TRUE,FALSE,TRUE
10555,ASV14313,TRUE,FALSE,TRUE
10556,ASV14314,TRUE,FALSE,TRUE
10557,ASV14316,TRUE,FALSE,TRUE
10558,ASV14318,TRUE,FALSE,TRUE
10559,ASV14320,TRUE,FALSE,TRUE
10560,ASV14321,TRUE,FALSE,TRUE
10561,ASV14322,TRUE,FALSE,FALSE
10562,ASV14323,TRUE,TRUE,FALSE
10563,ASV14324,TRUE,TRUE,FALSE
10564,ASV14325,TRUE,TRUE,FALSE
10565,ASV14326,TRUE,TRUE,FALSE
10566,ASV14329,TRUE,TRUE,FALSE
10567,ASV14332,TRUE,TRUE,FALSE
10568,ASV14333,TRUE,TRUE,FALSE
10569,ASV14334,TRUE,TRUE,FALSE
10570,ASV14335,TRUE,TRUE,FALSE
10571,ASV14336,TRUE,TRUE,FALSE
10572,ASV14337,TRUE,TRUE,FALSE
10573,ASV14338,TRUE,FALSE,TRUE
10574,ASV14339,TRUE,FALSE,TRUE
10575,ASV14340,TRUE,FALSE,TRUE
10576,ASV14341,TRUE,FALSE,TRUE
10577,ASV14342,TRUE,FALSE,TRUE
10578,ASV14343,TRUE,FALSE,TRUE
10579,ASV14344,TRUE,TRUE,FALSE
10580,ASV14345,TRUE,TRUE,FALSE
10581,ASV14346,TRUE,TRUE,FALSE
10582,ASV14347,TRUE,TRUE,FALSE
10583,ASV14349,TRUE,FALSE,TRUE
10584,ASV14350,TRUE,FALSE,TRUE
10585,ASV14351,TRUE,FALSE,TRUE
10586,ASV14352,TRUE,FALSE,TRUE
10587,ASV14354,TRUE,FALSE,TRUE
10588,ASV14355,TRUE,FALSE,TRUE
10589,ASV14356,TRUE,FALSE,TRUE
10590,ASV14357,TRUE,FALSE,TRUE
10591,ASV14359,TRUE,FALSE,TRUE
10592,ASV14361,TRUE,FALSE,TRUE
10593,ASV14362,TRUE,FALSE,TRUE
10594,ASV14363,TRUE,FALSE,TRUE
10595,ASV14364,FALSE,FALSE,TRUE
10596,ASV14365,FALSE,TRUE,TRUE
10597,ASV14368,FALSE,TRUE,TRUE
10598,ASV14369,FALSE,TRUE,TRUE
10599,ASV14370,FALSE,TRUE,TRUE
10600,ASV14372,FALSE,TRUE,TRUE
10601,ASV14373,FALSE,TRUE,TRUE
10602,ASV14393,TRUE,TRUE,FALSE
10603,ASV14395,TRUE,TRUE,FALSE
10604,ASV14396,TRUE,TRUE,FALSE
10605,ASV14397,TRUE,TRUE,FALSE
10606,ASV14398,TRUE,TRUE,FALSE
10607,ASV14399,TRUE,TRUE,FALSE
10608,ASV14400,TRUE,TRUE,FALSE
10609,ASV14401,TRUE,TRUE,FALSE
10610,ASV14402,TRUE,TRUE,FALSE
10611,ASV14403,TRUE,TRUE,FALSE
10612,ASV14404,TRUE,TRUE,FALSE
10613,ASV14405,TRUE,TRUE,FALSE
10614,ASV14408,TRUE,TRUE,FALSE
10615,ASV14412,TRUE,TRUE,FALSE
10616,ASV14414,TRUE,TRUE,FALSE
10617,ASV14415,TRUE,TRUE,FALSE
10618,ASV14417,TRUE,TRUE,FALSE
10619,ASV14418,TRUE,TRUE,FALSE
10620,ASV14419,TRUE,TRUE,FALSE
10621,ASV14420,TRUE,TRUE,FALSE
10622,ASV14424,TRUE,TRUE,FALSE
10623,ASV14425,TRUE,TRUE,FALSE
10624,ASV14426,TRUE,TRUE,FALSE
10625,ASV14427,TRUE,TRUE,FALSE
10626,ASV14429,TRUE,TRUE,FALSE
10627,ASV14432,TRUE,TRUE,FALSE
10628,ASV14433,FALSE,TRUE,FALSE
10629,ASV14435,FALSE,TRUE,TRUE
10630,ASV14436,FALSE,TRUE,TRUE
10631,ASV14438,FALSE,TRUE,TRUE
10632,ASV14440,FALSE,TRUE,TRUE
10633,ASV14441,FALSE,TRUE,TRUE
10634,ASV14442,FALSE,TRUE,TRUE
10635,ASV14443,FALSE,TRUE,FALSE
10636,ASV14444,FALSE,TRUE,TRUE
10637,ASV14446,FALSE,TRUE,TRUE
10638,ASV14448,FALSE,TRUE,TRUE
10639,ASV14449,FALSE,TRUE,TRUE
10640,ASV14454,FALSE,TRUE,TRUE
10641,ASV14456,TRUE,FALSE,TRUE
10642,ASV14457,TRUE,FALSE,TRUE
10643,ASV14459,TRUE,FALSE,TRUE
10644,ASV14460,TRUE,FALSE,TRUE
10645,ASV14461,TRUE,FALSE,TRUE
10646,ASV14463,TRUE,FALSE,TRUE
10647,ASV14464,TRUE,FALSE,TRUE
10648,ASV14466,TRUE,FALSE,TRUE
10649,ASV14467,TRUE,FALSE,TRUE
10650,ASV14468,TRUE,FALSE,TRUE
10651,ASV14469,TRUE,FALSE,TRUE
10652,ASV14470,TRUE,FALSE,TRUE
10653,ASV14471,TRUE,FALSE,TRUE
10654,ASV14472,TRUE,FALSE,TRUE
10655,ASV14473,TRUE,FALSE,TRUE
10656,ASV14474,TRUE,FALSE,TRUE
10657,ASV14475,TRUE,FALSE,TRUE
10658,ASV14476,TRUE,FALSE,TRUE
10659,ASV14478,TRUE,FALSE,TRUE
10660,ASV14480,TRUE,FALSE,FALSE
10661,ASV14481,TRUE,FALSE,TRUE
10662,ASV14483,TRUE,FALSE,TRUE
10663,ASV14484,TRUE,FALSE,TRUE
10664,ASV14486,TRUE,FALSE,TRUE
10665,ASV14487,TRUE,FALSE,TRUE
10666,ASV14488,TRUE,FALSE,TRUE
10667,ASV14489,TRUE,FALSE,TRUE
10668,ASV14490,TRUE,FALSE,TRUE
10669,ASV14493,TRUE,FALSE,TRUE
10670,ASV14496,TRUE,FALSE,TRUE
10671,ASV14497,TRUE,FALSE,TRUE
10672,ASV14500,TRUE,FALSE,TRUE
10673,ASV14501,TRUE,FALSE,TRUE
10674,ASV14502,TRUE,FALSE,TRUE
10675,ASV14503,TRUE,FALSE,TRUE
10676,ASV14504,TRUE,FALSE,TRUE
10677,ASV14505,TRUE,FALSE,TRUE
10678,ASV14507,TRUE,FALSE,TRUE
10679,ASV14508,TRUE,FALSE,TRUE
10680,ASV14509,TRUE,FALSE,TRUE
10681,ASV14510,TRUE,FALSE,TRUE
10682,ASV14511,TRUE,FALSE,TRUE
10683,ASV14513,TRUE,FALSE,TRUE
10684,ASV14517,TRUE,FALSE,TRUE
10685,ASV14519,TRUE,FALSE,TRUE
10686,ASV14520,TRUE,FALSE,FALSE
10687,ASV14521,TRUE,TRUE,FALSE
10688,ASV14522,TRUE,TRUE,FALSE
10689,ASV14523,TRUE,TRUE,FALSE
10690,ASV14524,TRUE,TRUE,FALSE
10691,ASV14526,TRUE,TRUE,FALSE
10692,ASV14528,TRUE,TRUE,FALSE
10693,ASV14530,TRUE,TRUE,FALSE
10694,ASV14531,TRUE,TRUE,FALSE
10695,ASV14533,TRUE,TRUE,FALSE
10696,ASV14534,TRUE,TRUE,FALSE
10697,ASV14536,TRUE,TRUE,FALSE
10698,ASV14537,TRUE,TRUE,FALSE
10699,ASV14539,TRUE,TRUE,FALSE
10700,ASV14540,TRUE,TRUE,FALSE
10701,ASV14541,TRUE,TRUE,FALSE
10702,ASV14543,TRUE,TRUE,FALSE
10703,ASV14544,TRUE,TRUE,FALSE
10704,ASV14545,TRUE,TRUE,FALSE
10705,ASV14546,TRUE,TRUE,FALSE
10706,ASV14548,TRUE,TRUE,FALSE
10707,ASV14549,TRUE,TRUE,FALSE
10708,ASV14550,TRUE,TRUE,FALSE
10709,ASV14551,TRUE,TRUE,FALSE
10710,ASV14552,TRUE,TRUE,FALSE
10711,ASV14553,TRUE,TRUE,FALSE
10712,ASV14556,TRUE,TRUE,FALSE
10713,ASV14557,TRUE,TRUE,FALSE
10714,ASV14558,TRUE,TRUE,FALSE
10715,ASV14559,TRUE,TRUE,FALSE
10716,ASV14560,TRUE,TRUE,FALSE
10717,ASV14562,TRUE,TRUE,FALSE
10718,ASV14565,TRUE,FALSE,TRUE
10719,ASV14566,TRUE,FALSE,TRUE
10720,ASV14570,TRUE,FALSE,TRUE
10721,ASV14572,TRUE,FALSE,TRUE
10722,ASV14573,TRUE,FALSE,TRUE
10723,ASV14574,TRUE,FALSE,TRUE
10724,ASV14575,TRUE,FALSE,TRUE
10725,ASV14576,TRUE,FALSE,TRUE
10726,ASV14577,TRUE,FALSE,TRUE
10727,ASV14578,TRUE,FALSE,TRUE
10728,ASV14580,TRUE,FALSE,TRUE
10729,ASV14581,TRUE,FALSE,TRUE
10730,ASV14583,TRUE,FALSE,TRUE
10731,ASV14586,TRUE,FALSE,TRUE
10732,ASV14587,TRUE,FALSE,TRUE
10733,ASV14588,TRUE,FALSE,TRUE
10734,ASV14589,TRUE,FALSE,TRUE
10735,ASV14590,TRUE,FALSE,TRUE
10736,ASV14591,TRUE,FALSE,TRUE
10737,ASV14593,TRUE,FALSE,TRUE
10738,ASV14595,TRUE,FALSE,TRUE
10739,ASV14596,TRUE,FALSE,TRUE
10740,ASV14597,TRUE,FALSE,TRUE
10741,ASV14598,TRUE,FALSE,TRUE
10742,ASV14599,TRUE,FALSE,TRUE
10743,ASV14600,TRUE,FALSE,TRUE
10744,ASV14602,TRUE,FALSE,TRUE
10745,ASV14605,TRUE,FALSE,TRUE
10746,ASV14606,TRUE,FALSE,TRUE
10747,ASV14609,TRUE,FALSE,FALSE
10748,ASV14614,TRUE,FALSE,TRUE
10749,ASV14616,TRUE,FALSE,TRUE
10750,ASV14618,TRUE,FALSE,TRUE
10751,ASV14619,TRUE,FALSE,TRUE
10752,ASV14621,TRUE,FALSE,TRUE
10753,ASV14622,TRUE,FALSE,TRUE
10754,ASV14625,TRUE,FALSE,TRUE
10755,ASV14626,TRUE,FALSE,TRUE
10756,ASV14627,TRUE,FALSE,TRUE
10757,ASV14628,TRUE,FALSE,TRUE
10758,ASV14630,TRUE,FALSE,TRUE
10759,ASV14632,TRUE,FALSE,TRUE
10760,ASV14633,TRUE,FALSE,TRUE
10761,ASV14634,TRUE,FALSE,TRUE
10762,ASV14635,TRUE,FALSE,TRUE
10763,ASV14636,TRUE,FALSE,TRUE
10764,ASV14637,TRUE,FALSE,TRUE
10765,ASV14639,TRUE,FALSE,TRUE
10766,ASV14640,TRUE,FALSE,TRUE
10767,ASV14642,TRUE,FALSE,TRUE
10768,ASV14643,TRUE,FALSE,TRUE
10769,ASV14645,TRUE,FALSE,TRUE
10770,ASV14646,TRUE,FALSE,TRUE
10771,ASV14648,TRUE,FALSE,TRUE
10772,ASV14649,TRUE,FALSE,TRUE
10773,ASV14650,TRUE,FALSE,TRUE
10774,ASV14651,TRUE,FALSE,TRUE
10775,ASV14653,TRUE,FALSE,TRUE
10776,ASV14654,TRUE,FALSE,TRUE
10777,ASV14658,TRUE,TRUE,FALSE
10778,ASV14659,TRUE,TRUE,FALSE
10779,ASV14661,TRUE,TRUE,FALSE
10780,ASV14662,TRUE,TRUE,FALSE
10781,ASV14663,TRUE,TRUE,FALSE
10782,ASV14665,TRUE,TRUE,FALSE
10783,ASV14666,TRUE,TRUE,FALSE
10784,ASV14667,TRUE,TRUE,FALSE
10785,ASV14668,TRUE,TRUE,FALSE
10786,ASV14669,TRUE,TRUE,FALSE
10787,ASV14670,TRUE,TRUE,FALSE
10788,ASV14671,TRUE,TRUE,FALSE
10789,ASV14673,TRUE,FALSE,TRUE
10790,ASV14674,TRUE,FALSE,TRUE
10791,ASV14675,TRUE,FALSE,TRUE
10792,ASV14676,TRUE,FALSE,TRUE
10793,ASV14678,TRUE,FALSE,TRUE
10794,ASV14680,TRUE,FALSE,TRUE
10795,ASV14685,TRUE,TRUE,FALSE
10796,ASV14686,TRUE,TRUE,FALSE
10797,ASV14687,TRUE,FALSE,TRUE
10798,ASV14689,TRUE,FALSE,TRUE
10799,ASV14690,TRUE,FALSE,TRUE
10800,ASV14693,TRUE,FALSE,TRUE
10801,ASV14694,TRUE,FALSE,TRUE
10802,ASV14695,TRUE,FALSE,TRUE
10803,ASV14698,FALSE,TRUE,TRUE
10804,ASV14699,FALSE,TRUE,TRUE
10805,ASV14702,FALSE,TRUE,TRUE
10806,ASV14703,FALSE,TRUE,TRUE
10807,ASV14704,FALSE,TRUE,TRUE
10808,ASV14707,FALSE,TRUE,TRUE
10809,ASV14708,FALSE,TRUE,TRUE
10810,ASV14730,TRUE,TRUE,FALSE
10811,ASV14733,TRUE,TRUE,FALSE
10812,ASV14734,TRUE,TRUE,FALSE
10813,ASV14736,TRUE,TRUE,FALSE
10814,ASV14739,TRUE,TRUE,FALSE
10815,ASV14742,TRUE,TRUE,FALSE
10816,ASV14743,TRUE,TRUE,FALSE
10817,ASV14745,TRUE,TRUE,FALSE
10818,ASV14746,TRUE,TRUE,FALSE
10819,ASV14750,TRUE,TRUE,FALSE
10820,ASV14751,TRUE,TRUE,FALSE
10821,ASV14752,TRUE,TRUE,FALSE
10822,ASV14754,TRUE,TRUE,FALSE
10823,ASV14756,TRUE,TRUE,FALSE
10824,ASV14758,TRUE,TRUE,FALSE
10825,ASV14759,TRUE,TRUE,FALSE
10826,ASV14760,TRUE,TRUE,FALSE
10827,ASV14761,TRUE,TRUE,FALSE
10828,ASV14762,TRUE,TRUE,FALSE
10829,ASV14763,TRUE,TRUE,FALSE
10830,ASV14765,TRUE,TRUE,FALSE
10831,ASV14766,TRUE,TRUE,FALSE
10832,ASV14768,TRUE,TRUE,FALSE
10833,ASV14770,TRUE,TRUE,FALSE
10834,ASV14773,FALSE,TRUE,TRUE
10835,ASV14774,FALSE,TRUE,TRUE
10836,ASV14775,FALSE,TRUE,TRUE
10837,ASV14777,FALSE,TRUE,TRUE
10838,ASV14779,TRUE,FALSE,TRUE
10839,ASV14782,TRUE,FALSE,TRUE
10840,ASV14785,TRUE,FALSE,TRUE
10841,ASV14789,TRUE,FALSE,TRUE
10842,ASV14790,TRUE,FALSE,TRUE
10843,ASV14792,TRUE,FALSE,TRUE
10844,ASV14794,TRUE,FALSE,TRUE
10845,ASV14795,TRUE,FALSE,TRUE
10846,ASV14797,TRUE,FALSE,TRUE
10847,ASV14798,TRUE,FALSE,TRUE
10848,ASV14799,TRUE,FALSE,TRUE
10849,ASV14804,TRUE,FALSE,TRUE
10850,ASV14805,TRUE,FALSE,TRUE
10851,ASV14806,TRUE,FALSE,TRUE
10852,ASV14807,TRUE,FALSE,TRUE
10853,ASV14808,TRUE,FALSE,TRUE
10854,ASV14809,TRUE,FALSE,TRUE
10855,ASV14810,TRUE,FALSE,TRUE
10856,ASV14813,TRUE,FALSE,TRUE
10857,ASV14815,TRUE,FALSE,TRUE
10858,ASV14816,TRUE,FALSE,TRUE
10859,ASV14817,TRUE,FALSE,TRUE
10860,ASV14818,TRUE,FALSE,TRUE
10861,ASV14821,TRUE,FALSE,TRUE
10862,ASV14822,TRUE,FALSE,TRUE
10863,ASV14825,TRUE,FALSE,FALSE
10864,ASV14829,TRUE,TRUE,FALSE
10865,ASV14830,TRUE,TRUE,FALSE
10866,ASV14832,TRUE,TRUE,FALSE
10867,ASV14833,TRUE,TRUE,FALSE
10868,ASV14835,TRUE,TRUE,FALSE
10869,ASV14836,TRUE,TRUE,FALSE
10870,ASV14840,TRUE,TRUE,FALSE
10871,ASV14842,TRUE,TRUE,FALSE
10872,ASV14843,TRUE,TRUE,FALSE
10873,ASV14847,TRUE,TRUE,FALSE
