"taxon" "lfc_(Intercept)" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy" "diff_robust_(Intercept)" "diff_robust_Soil.originSoilB" "diff_robust_Plant.conditionHealthy"
"182" "ASV436" -0.730178979125626 0.782768842609421 0.0696925047195766 0.160509424235629 0.30365398380813 0.281178110521757 -4.54913462310921 2.57783162530161 0.247858926821346 0.0199003176527959 0.0819338371483377 0.820240077210046 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"183" "ASV437" -0.191875308207931 0.587331673372316 0.13806405665601 0.150693490258579 0.237961070466224 0.214793199113562 -1.27328199697736 2.46818385974474 0.642776667165403 0.258901815026818 0.0566563681665976 0.548680465714386 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"184" "ASV439" -1.89722737960976 1.82474598338767 1.44534314239139 0.119828919788109 0.244830811846612 0.221713815869435 -15.8328004872662 7.45308962391092 6.5189584001501 0.000547766551615242 0.00500044171757401 0.00733359968118504 0.357691558204753 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"185" "ASV442" 0.229485950135646 -1.96386957098569 0.24270953239618 0.124287914727731 0.222201930643473 0.198970566983638 1.84640598917734 -8.83822010591238 1.21982630936634 0.107331606382972 4.79913105502049e-05 0.26202960513119 1 0.0312903344787336 1 FALSE TRUE FALSE TRUE FALSE TRUE FALSE FALSE FALSE
"186" "ASV444" 0.00904823343855884 0.560822594736271 -0.263428886708772 0.120826833143965 0.233801570669966 0.210608640069773 0.0748859603708878 2.39871183555019 -1.25079809936335 0.942739804887127 0.0533885041724044 0.257572155568035 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"187" "ASV446" -1.1975800901129 1.61387420161976 0.122620733938623 0.118140608084438 0.24134827884903 0.21820416520316 -10.1369047402986 6.68690992666777 0.561954139713404 0.00959191870767308 0.0216406677392786 0.630724021565878 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"188" "ASV448" 0.0724504221391146 -0.708671443813799 0.00526403727652841 0.127230672525011 0.216033157267067 0.192806978212004 0.569441477446188 -3.28038275595685 0.0273021097334985 0.589723102752872 0.0168145360840302 0.979104204269125 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE
"189" "ASV449" 0.0796391695949958 -1.08048604559627 0.255653731029359 0.140763195064008 0.237026883743543 0.213852965590974 0.565766992989769 -4.55849576441011 1.19546497904703 0.672225012150116 0.137477971492541 0.443469997930712 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"190" "ASV453" -0.642781392019447 0.0278236591491645 0.783623212515549 0.30208768537924 0.312736971784668 0.290368357942964 -2.12779740164681 0.0889682437940923 2.6987210936719 0.0866454732944695 0.932560846033623 0.0428495001952974 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"191" "ASV456" 0.00996303356408078 -1.00486247901165 0.245794813401589 0.125143849291004 0.227102095180971 0.203880436779155 0.0796126507257515 -4.42471690193304 1.20558312158138 0.941558600137569 0.0214392994930889 0.314394047753088 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"192" "ASV458" -0.283606513809635 0.603521198794228 0.199747841267863 0.114472491292641 0.233763414961401 0.210570277773839 -2.47750800744447 2.58176070406004 0.948604159046608 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"193" "ASV465" -1.01112969193038 1.03364473935995 0.0679580101363286 0.156373322424481 0.31941057917626 0.297120160354629 -6.46612655057384 3.23610051372016 0.228722312397843 0.00750504795218203 0.0479928192174995 0.833789486082396 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"194" "ASV467" -0.431011699815462 1.86289558479372 -0.829034845157733 0.116719169626097 0.238412208684996 0.215247338908167 -3.6927241788661 7.81375918233735 -3.85154515434651 0.0344513454110345 0.00436373286962946 0.0309081192781054 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"195" "ASV472" -1.60033918202505 1.96150731521445 0.512404479117345 0.158070161489158 0.322849713228515 0.300599309634517 -10.1242332325624 6.07560494819484 1.70460963380239 0.00961559883665952 0.0260373404739034 0.230382895946049 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"196" "ASV473" 0.288129900882472 -1.57779323071687 -0.209134667080901 0.127019361981993 0.227708872213205 0.204489136327649 2.26839354557079 -6.92899321568629 -1.02271773863727 0.0638083063226146 0.000447545253604969 0.345894011866003 1 0.285981417053575 1 FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE
"197" "ASV474" 0.219338407354331 -1.29408438770508 -0.210242436253909 0.150844943171733 0.231145735724075 0.207939535228815 1.45406536501936 -5.59856483465423 -1.01107485896109 0.196157617521594 0.00138269174146334 0.351002484530955 1 0.872478488863368 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE
"198" "ASV475" 0.0846592035402809 -0.71648767586854 0.0997081190776174 0.220697080988266 0.268710156788431 0.245827988456814 0.383599108611601 -2.66639595775558 0.405601167318398 0.717044894038861 0.0445406564611834 0.701809131486979 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"199" "ASV477" -0.592554433584345 0.795173023624869 -0.120914213832586 0.139127271124286 0.284276183665139 0.261571511905969 -4.25908183777284 2.79718481292664 -0.46226063745066 0.0237361770756631 0.0680116354326893 0.675357091338879 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"200" "ASV481" -0.331637473366395 0.701742716871016 0.0833821462875064 0.124997251255197 0.232695469072217 0.209496734190814 -2.65315812976813 3.0157128528069 0.398011675979445 0.229465480715561 0.203837147433209 0.758854076828763 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"201" "ASV483" 0.230458457861695 -1.19007330579451 -0.33069691429875 0.134151199385722 0.225907879585044 0.202682877481917 1.7179008381361 -5.26795837303454 -1.6315976880102 0.160944996841708 0.00622076198079161 0.178099908821244 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"202" "ASV486" 0.366851929010555 -0.20404794308135 -0.441099310676256 0.115901301594094 0.231254669421872 0.208048967373563 3.1652097428149 -0.882351667066711 -2.12017063215814 0.0506672458004738 0.442561727218706 0.12416237605774 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"203" "ASV488" -0.547643639423046 -0.0584845003542987 0.68750540603948 0.146501709915598 0.2445544239406 0.22143518495581 -3.73813820834277 -0.239147178006087 3.10477039218803 0.0201536623760858 0.822745073058859 0.0360540246501571 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"204" "ASV489" -0.116288527115842 0.795300374413741 -0.108682124245632 0.127895376774304 0.232811993121977 0.209613851453105 -0.909247308611127 3.41606273692721 -0.518487320814991 0.393448113619871 0.0111951537109694 0.62010000266449 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"205" "ASV490" -0.114330523980108 -0.0134306772513459 -0.0775489183882072 0.124469186406186 0.254378494205697 0.231347014465409 -0.918544800373382 -0.0527980059528362 -0.335206047795367 0.455300998164713 0.962692163010212 0.769363754312806 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"206" "ASV494" -0.97177354463522 1.37449629168369 0.439654209741609 0.135431565440787 0.262788333018605 0.239842184786954 -7.17538441996445 5.23043118351213 1.83309791866741 0.0055766393671413 0.0135978115289969 0.164162214472174 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"207" "ASV500" -0.409776924953917 1.93553825176899 -0.550386857904841 0.114472491292641 0.233763414961401 0.210570277773839 -3.579697797494 8.27990236234607 -2.61379176455273 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"208" "ASV501" 0.0162417893780751 -0.195998054781038 0.0730002054075542 0.172150142464126 0.251202806051949 0.228141307975271 0.0943466508106996 -0.78023831764246 0.319978026142758 0.929370925850165 0.478841025287165 0.765001519879787 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"209" "ASV502" -0.447575441202992 0.742673257245024 0.0587240252728388 0.113976218801626 0.231280882610039 0.208075301111017 -3.92691954434802 3.21113119624868 0.282224872242318 0.0591524928579519 0.0848232643131463 0.804295835129513 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"210" "ASV503" 0.12453456825633 -0.0935296051169631 -0.164120039699481 0.116073640579132 0.237077542921105 0.213903946733556 1.07289275700308 -0.394510605958524 -0.767260455946208 0.395598826941269 0.731298119696562 0.523126807319406 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"211" "ASV505" -0.00767841968216583 -1.39303216625154 0.157450041106095 0.121942687196951 0.224144817792454 0.200916000435933 -0.0629674469102383 -6.21487563250923 0.783661036276207 0.951837715300087 0.000801298206632401 0.463042594935769 1 0.509625659418207 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE
"212" "ASV511" -1.1212484474701 0.996707754280462 2.55070037392606 0.114472491292641 0.233763414961401 0.210570277773839 -9.79491609563831 4.26374569538624 12.1132972843661 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"213" "ASV513" -0.089721964983067 0.586872928219997 -0.0337448831954325 0.10521151351945 0.214156171569801 0.190936185999868 -0.852777058154197 2.74039699121496 -0.176733828732998 0.432724112307835 0.0407728115971569 0.86665328558754 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"214" "ASV514" 0.430181655157289 -1.07016386716661 -0.400666851876579 0.1127060695161 0.229681433322257 0.20646893542626 3.81684550800378 -4.6593399026081 -1.94056723859884 0.163125661398522 0.134591274495167 0.30291834348645 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"215" "ASV515" -0.486015071817264 0.17022466598143 0.676299192388056 0.147608700030572 0.276479618237738 0.253684764778791 -3.29259096324677 0.615686129293834 2.66590385503748 0.0811688004183114 0.600831912606466 0.116603284087 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"216" "ASV519" -1.007655750035 -0.102802580942316 1.32707270907214 0.221898565529131 0.302679865108022 0.280192454607243 -4.54106473213191 -0.339641293634207 4.73628995803027 0.0104886090898981 0.751211044122854 0.0090619449721802 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"217" "ASV521" 0.15023954361657 0.200946425765873 -0.315666232273782 0.146891187880551 0.23531631121833 0.212131936323171 1.02279480331211 0.853941763431062 -1.48806557723059 0.345860399074495 0.425911086960095 0.187300452100596 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"218" "ASV522" -0.386640610493871 0.268199947807209 NA 0.116422027500803 0.237797953813597 NA -3.32102625932368 1.12784800502297 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"219" "ASV524" -0.0809634009202085 0.461003542074086 0.0573453315445492 0.292456427709817 0.307344686804893 0.28491247993452 -0.276839191240284 1.49995611398592 0.201273498295787 0.799882205170216 0.230594399659821 0.853358800686336 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"220" "ASV526" 0.119790496606455 0.0258703305674798 -0.337043605721926 0.111501210833648 0.227598268023936 0.204378170732233 1.07434256283705 0.113666640752992 -1.64911744005922 0.395080832353861 0.919883908029483 0.240899067025012 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"221" "ASV528" 0.0413449266660567 -0.37598369342622 -0.0908560839867749 0.113462908983693 0.229660815893029 0.206448234801402 0.364391562285774 -1.63712600237972 -0.440091357885313 0.739735655823787 0.200126750028522 0.689648368584586 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"222" "ASV532" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"223" "ASV535" -0.332128790081653 -0.137319773458737 0.357753699640679 0.12443807345678 0.236380866117943 0.213202903251841 -2.66902870524598 -0.580925925663631 1.67799637896155 0.0558624409379027 0.592449390970167 0.1686509086635 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"224" "ASV537" -0.506476916022506 0.465562577329474 0.876944321542371 0.123250179341328 0.232246755398407 0.209045777166309 -4.10934019511543 2.00460314948567 4.19498701877486 0.151966417107954 0.294582221432807 0.148976934659454 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"225" "ASV539" -1.20357861731471 2.8111784074158 NA 0.115268612751566 0.233947384481869 NA -10.4415121218535 12.0162848310607 NA 0.060784683964408 0.0528579501042666 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"226" "ASV542" -0.541727256572003 0.675722674549933 0.113657352227 0.128221205919596 0.245107827718432 0.221993094747084 -4.22494276735866 2.75683841205663 0.511985980268844 0.0134243078365673 0.0510148695680067 0.635632074797126 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"227" "ASV553" 0.0459201115958498 -0.062437196550861 -0.0762282531981824 0.117196730036085 0.213444542405934 0.190227542209895 0.391820757982845 -0.292521869367437 -0.400721432409998 0.708728783425608 0.779739774556187 0.702504676479963 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"228" "ASV557" -0.363046440972042 0.288841740876793 0.319445008249463 0.112492627913867 0.229657677631432 0.206445083889865 -3.22729095856857 1.25770557229244 1.54736069384864 0.191288689794303 0.427646250347722 0.365255993320426 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"229" "ASV558" -0.0174966431762684 -0.463384103468365 0.0979617634049554 0.2146286486641 0.256928019146318 0.233921589381559 -0.0815205392438131 -1.80355612831963 0.418780342865941 0.940162151073723 0.169076939652817 0.703552057332902 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"230" "ASV561" 0.121194113339756 -0.920041590695908 0.0972163880315123 0.193346455072103 0.247338444792522 0.224242457241292 0.626823560300396 -3.71976783256512 0.433532477424221 0.553861153056658 0.00985507402933806 0.679781100890044 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"231" "ASV570" -0.232007601046611 -0.361452059048078 0.415653913136386 0.164268415763389 0.249895064586046 0.226821627999866 -1.41236889616561 -1.44641535696925 1.8325144599378 0.207547730013433 0.198203217579106 0.116581230925768 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"232" "ASV572" 0.532183778743772 -1.29112689546982 -0.226689578020203 0.120910420573494 0.247059092299345 0.223960707768256 4.40147157060207 -5.22598412976215 -1.01218459380281 0.021743752425127 0.0136297858091272 0.385994561828328 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"233" "ASV575" 0.390644029147621 -1.33676683911016 -0.253760634714952 0.139292886585537 0.246242297028947 0.22313698381626 2.80447938673259 -5.42866459271624 -1.13724148446816 0.0676012790504319 0.0122667514390259 0.338050207375094 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"234" "ASV577" -0.376901675148311 1.02242881548515 -0.473927375912155 0.169929181614329 0.27566807833324 0.252863964055297 -2.21799264592309 3.70891262298857 -1.87423849690387 0.269651325930259 0.167659144930479 0.312023913345412 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"235" "ASV582" -1.10927147869829 0.954679347530648 0.667778680157559 0.111068157357683 0.226697945622656 0.203475089386955 -9.98730423811753 4.21123951921352 3.28186945227297 0.00987715150568463 0.0520259302190851 0.0816367222333 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"236" "ASV584" 0.194056333145953 -0.794932242440098 -0.134843871617414 0.131265882917628 0.231461244653244 0.208256498947737 1.47834554442244 -3.43440753388758 -0.647489381117722 0.277393280542044 0.0753262386799146 0.583712904110409 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"237" "ASV586" 0.15641883097903 0.934134430362001 -0.842402584301372 0.110559668144959 0.225640176133527 0.202414506888431 1.41479106805878 4.13992953900731 -4.16176981210984 0.230042517418658 0.0143773444206373 0.0141249227154041 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"238" "ASV587" -0.411436936760938 0.22076918984981 0.250495466013805 0.117344491552302 0.239704320544507 0.216548330537413 -3.50623136474672 0.921006302048776 1.15676470648443 0.0393042734188793 0.424971874872084 0.331114940393736 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"239" "ASV590" -0.586475244085067 1.12749749934893 0.281922616687423 0.114795167314471 0.234431737014762 0.211242282566251 -5.10888444004331 4.80949172542252 1.33459368674926 0.123054535420806 0.130507884483037 0.409376852333214 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"240" "ASV593" 0.217041530088868 -0.371674446425 NA 0.115229895912621 0.235331790359449 NA 1.8835522532577 -1.57936352694763 NA 0.310715079546073 0.359340207435413 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"241" "ASV595" 0.0697066664464841 0.341000850026632 -0.530006679033638 0.109678450716566 0.221446547885968 0.19821469374488 0.635554805807951 1.53987882530563 -2.67390206558452 0.570231669933073 0.221226686664808 0.0754392818872027 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"242" "ASV602" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"243" "ASV603" 0.436040722815162 -1.54371066473633 -0.0182061925347456 0.117026382264456 0.239047100537248 0.215886542298016 3.72600361027822 -6.4577677841183 -0.0843322253483184 0.166924942493731 0.0978051897255357 0.946439171499555 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"244" "ASV610" 0.0813703273389954 -1.04673321131523 0.186018962261574 0.114402728764539 0.232060939122663 0.20885905116063 0.711262119511766 -4.51059629109727 0.89064352838848 0.550687657656764 0.0458006308729307 0.46709556817824 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"245" "ASV611" 0.207022470587173 -0.533732100762448 NA 0.116771361181736 0.238520081706786 NA 1.77288736289522 -2.23768203055777 NA 0.326947137195276 0.267549319409503 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"246" "ASV613" 0.173077801954282 -0.988564980287581 0.529728450842748 0.115294088197751 0.231597247099243 0.208393138917536 1.50118540039469 -4.26846602310418 2.54196684974533 0.374102010807476 0.146502717125041 0.238605396787042 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"247" "ASV615" 0.162795804740465 -0.508029730627106 NA 0.11632307213236 0.237593353788804 NA 1.39951431608705 -2.13823207815271 NA 0.394967568679762 0.278492972531436 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"248" "ASV616" -0.215651084254636 -0.724792295561791 0.525366192060159 0.234184774223073 0.301241919050256 0.278737472380181 -0.920858689340826 -2.40601406951226 1.88480647246306 0.454337048725298 0.137895334586122 0.200124012650579 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"249" "ASV618" -0.109146764327964 -1.2370141999489 0.428226890120503 0.117178042873956 0.222631960864639 0.199401004008046 -0.931460891912737 -5.55631902600457 2.14756636883947 0.394369865901637 0.00259621261372578 0.0845046659752468 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"250" "ASV620" -0.034761105548331 0.759200105933387 -0.906489390093087 0.208522034921397 0.274467470517323 0.251649709109717 -0.166702313074176 2.76608409915546 -3.60218731545549 0.874136139323758 0.0395483804473024 0.0155074724076145 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"251" "ASV621" -0.00487411718044828 -0.563688471047651 0.0212490396183106 0.124961784727808 0.233660431723275 0.210466739191337 -0.0390048620949605 -2.41242587326565 0.100961509167455 0.970395994062323 0.060682022955114 0.923504554922352 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"252" "ASV626" -0.0922181129000614 0.915776489956343 -0.080870307161815 0.139386447853923 0.233265645776412 0.210069854846159 -0.66160027979697 3.92589524663279 -0.384968643982922 0.576255356305456 0.0591806772283535 0.73734364409631 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"253" "ASV627" 0.0060207332661365 -0.390097080232401 0.158959271708089 0.159904523084707 0.265232193667917 0.242312124221064 0.037652051048907 -1.47077575628252 0.656010392460051 0.973385410429289 0.279168429844549 0.579199408902912 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"254" "ASV628" -0.264599682718956 1.74702045692486 -0.814588093628804 0.111631930922697 0.226737273062113 0.203514530443952 -2.37028671395272 7.70504308061549 -4.00260409835032 0.141237616996815 0.0164301958123134 0.0571228184763836 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"255" "ASV629" 0.171392650380254 -1.50313674887918 0.061451686942017 0.167113595230622 0.255932433970874 0.232916128402441 1.02560566747264 -5.87317803202013 0.263836117161619 0.380549325894198 0.00984659139289666 0.808991530216388 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"256" "ASV635" -0.0914446231212562 -0.176348436851726 0.125619828431477 0.136978460596063 0.238281286204121 0.215115539985987 -0.66758395972136 -0.740085130733512 0.583964452031964 0.529224922967123 0.487186037351622 0.58051914823402 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"257" "ASV638" 0.115811465584028 -0.500393656671406 -0.119954313238846 0.123834704639777 0.221765489829478 0.198533807518901 0.935210092525449 -2.25640904297677 -0.604200940574949 0.402625225064968 0.0870255099154083 0.578304786565835 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"258" "ASV644" -1.62403115350345 3.61462399888992 NA 0.116422027500803 0.237797953813597 NA -13.9495178736021 15.2003999232194 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"259" "ASV645" -0.0186998695198098 -0.231567093364853 -0.00585154386747198 0.143208482474022 0.234180464097514 0.210989609130315 -0.130577946199535 -0.988840355480839 -0.0277338011648615 0.904373325811287 0.395642490260713 0.979616222611538 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"260" "ASV648" -0.151599320959955 0.299669694910678 0.0314483562661223 0.122082527863365 0.22459696273136 0.201368991859406 -1.24177737480686 1.33425533126693 0.15617278497416 0.302554614672868 0.274357913885012 0.885814289731941 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"261" "ASV652" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"262" "ASV653" -0.525668830909713 0.518791675230043 0.13577445635428 0.112725551164684 0.23014116997217 0.206930567227977 -4.66326245894109 2.2542323709086 0.65613533163854 0.134481400897552 0.265806135658125 0.630330050432767 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"263" "ASV654" -0.0828911027439813 -0.23578037268661 0.0019869194986698 0.119135140934756 0.220617720807467 0.197385666572741 -0.695773741430132 -1.06872816845196 0.0100661792376782 0.524878461534405 0.345398280335427 0.992450524940229 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"264" "ASV667" -1.09311063230571 1.06017475529172 0.951334409781629 0.311334660737928 0.325440268907099 0.303219861583687 -3.5110470183911 3.25766310005834 3.13744094734727 0.0246485675382347 0.031149441270119 0.0349337461471775 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"265" "ASV670" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"266" "ASV673" -1.1164238555923 2.13800519751939 -0.876181850596032 0.114472491292641 0.233763414961401 0.210570277773839 -9.75276979635437 9.14602140746624 -4.16099489376695 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"267" "ASV676" -0.00500790379053984 0.423980464499299 -0.166286500297365 0.135717055085569 0.241139940391255 0.217994287139897 -0.0368995907506421 1.75823409349517 -0.762802101280074 0.972333154403693 0.15353295185327 0.488085699797939 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"268" "ASV681" 0.401824582288808 -0.242764599989545 -0.521333074657865 0.114992009819961 0.234839325204247 0.211652182668997 3.494369590704 -1.03374764758162 -2.46315945379679 0.0730371228707408 0.409877771381188 0.132773900018151 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"269" "ASV683" 0.259314453766388 -1.52690799734858 -0.106454693295812 0.114619366725336 0.233706015520755 0.210512568398856 2.26239649698805 -6.53345611984462 -0.505692814949242 0.108685095076626 0.00728745435319389 0.647888461508622 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"270" "ASV685" -0.423395669898077 0.868045864881586 -0.622008415370247 0.114472491292641 0.233763414961401 0.210570277773839 -3.69866738390184 3.71335208730124 -2.95392313647565 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"271" "ASV687" 0.134741827235943 -0.348953157131468 -0.242533951614654 0.129260409283724 0.221738213746241 0.198506514712107 1.04240600801587 -1.57371682235527 -1.22179341049033 0.344979060487241 0.176365268267577 0.276241365835322 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"272" "ASV692" 0.0903914839636152 0.203799453062881 -0.292021417618585 0.126441524774522 0.218161575636891 0.194931128711562 0.714887645690816 0.934167497039376 -1.49807483057612 0.506659143663868 0.393100014511138 0.194383687466566 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"273" "ASV693" 0.0461221829017842 -0.240533699103897 -0.188498207636635 0.117431768064882 0.226889224491136 0.203666926841596 0.39275728929076 -1.06013716448352 -0.925521932106538 0.72074256449253 0.366875586468835 0.422958873904795 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"274" "ASV707" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
