"","Kingdom","Phylum","Class","Order","Family","Genus"
"eaf5128fc3d8d6e56cccd20d681862e7","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"024492f46cd2e7ec02bfc5261d6cbbf7","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"6a8164f403ceb4b45df0e499cd25d994","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera"
"4a5e9a1e699785565f8761e056195b63","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"48eec1301cad918cd2d9f2e927fce589","Bacteria","Planctomycetota",NA,NA,NA,NA
"c921b27e2304a5f6d6a64cf78eefd9f7","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA
"f9f2260f304feafb2575067ce4c29f70","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"c888176644089cd3b82f6922b9697244","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"79acdb5c6ca971e6b922a5de72abf258","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales",NA,NA
"e28de6b9f4b4e36395c0e32d4eb39594","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"ca06fc911dc6c1563820e9897b3c0716","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA
"4cda932b8bf01e78b5de633b1c4227de","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"edee82022acceb32f87aa27e85dbb607","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"1aeca47587f5da9f2de45ad65e450248","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"5d39b429bca51e46e40effa471e2f61b","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"80e955f73ea31410f634c4917889e89e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylobacillus"
"abff26a83e59092e5f78f44091d0b8b9","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"1678a292b85ef294afb20dccf616143e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinimonas"
"77c22f106790a7712f10681004f3ae08","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 15",NA,NA
"802309a15f7823205cdc4dbc4f1d5efd","Bacteria","Patescibacteria","Parcubacteria","GWA2-38-13b",NA,NA
"1514783281e539632355d56a97a686c5","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"55b8d73afe838b668c9a45ea80d1d782","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA
"9d30ad44435eb83aeafbf9e18feaed15","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira"
"0803924fa7d1f9005e9df513c4b4f4e5","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"0e400cf1040349667968b2d1e0af2e13","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"7b7fbd80600d07da85e621f566869ba5","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"61ee65623e22c50736d541bd85b5043f","Bacteria","Actinobacteriota","Thermoleophilia",NA,NA,NA
"5650fab1c0cc8737462d880df5aada6b","Bacteria","Planctomycetota","Pla4 lineage",NA,NA,NA
"72c8bf58d2278c6fc113cd543090cb0b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"e3db3c961e23239d71795f410f1f985c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"1e99e4d58ddd21e5fa3b9bf91ca5bf99","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"0c9c7cfcefa9c6be4eb9ed12a2d971bb","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"b6e3d2c6ad8fd4b2cc7928b46c7c0862","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"1ba2931a519844898e387cc823c8c443","Bacteria","Verrucomicrobiota","Lentisphaeria","SS1-B-02-17",NA,NA
"618fba269602fbc2134400139c7f43b0","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"793947bc09d59735490782318363152e","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"f91c0a4c70f6ec6d80ba45b293efdba3","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus"
"4400dc0071bca6eafd57e9e0d7839994","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"7576bc34394d27dd4f103e3637268000","Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88",NA,NA
"3b1859f29cd868d2eb8701be6b8c6a5b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"5e819499206fc08e5d6e42b277ef4ae0","Bacteria","Proteobacteria","Gammaproteobacteria","EV818SWSAP88",NA,NA
"f8fce5c351bee0936081c9cb65e87054","Bacteria","Myxococcota","Myxococcia","Myxococcales","27F-1492R",NA
"ebcf21b28103c80e1fe491500c6ef963","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"b7743e4dfde59a96729fb1590d9d537c","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA
"9eaa0b359054961ba03d469f608f23dd","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"518ee52f6b4dc085d2d2c0abadb0c0d7","Bacteria","Patescibacteria",NA,NA,NA,NA
"05a17eb5761381c4ac491b96da145fc4","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"f4abc1cd386e40776638125030f26290","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"783efc59596e380cae2969109b3a4c73","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"042fc713e8bdbe0d684c18297ad82dab","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"4bffd3c3e8a0db6a7c46e9cb3cfc9d41","Bacteria","NB1-j",NA,NA,NA,NA
"b3a899ada5fb5a18eaa1b14ee333f107","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"f4b6d55ccde2d7b8c2d993ca9f1cf18c","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","4572-13",NA
"df67e078eb4dbe93ca4cfe0d0a2aff94","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae",NA
"7f4cd0c5b3b2529d9a94eb25a505cf52","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"11ef95e183c59d041d4827bccf026726","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"43d8ec25ced65db1f50d80538da8e933","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"ed565b33f580c127d7e52847a9e307f4","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",NA
"464ab2bce93ff4119d7cf250c0e6bd45","Archaea","Halobacterota","Methanosarcinia","Methanosarciniales","Methanosaetaceae","Methanosaeta"
"ba46e477e7efe8f0cfb604f178db7c00","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA
"49e1b7464d01e5a450d088f4d98171ff","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"a92b3a5a94b5b5e4365af693c561f391","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"9339d33a16276ce08dd010c4cc668059","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"57a378ee614d7dce9c32ca7db0f2d7e1","Bacteria",NA,NA,NA,NA,NA
"b33d20fcae605380d50feb76b62586c8","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"3d5febaaa4c57d781e935ed6764954d9","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"649c32b17167a188fc95c21fdc83ccd3","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"f8348898836ad6a67ad7856580d2b421","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA
"b4f38faa8f21ab0c44bb977c42626905","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae",NA
"e334a36f8fa01b4e3fd38896362c175e","Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Marinibaculum",NA
"31d469945a7357c57507866248ab6083","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum"
"d5a118545af82a94421a81071158730e","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"97675e28e7a5089b9fc47451705b9a4d","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"5311a1ec5e5c4b476872152f971d227e","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"675b080a4a767fb812d5c30141b63275","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA
"31d3b528b6177d2b49dc973d1f971029","Bacteria",NA,NA,NA,NA,NA
"2abf1b5eb17b889a0302e7437e944c8e","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales",NA,NA
"f58c82eccd805286d573990d1a9cad41","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"7c0f61dbe1cd517b201dc7072d783fa3","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"ece623404b62058cb759d5bcf52722cc","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella"
"ff41316916653c6319e2f6e1a1c94201","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"eefd1f3959e055429203bd6f10e02944","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae",NA
"9147321897f0da954f0b6502a1aad3e3","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"e060bb2c77ef55ff73cd559021c68e25","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"b0e01c8aab3ca463da05046af10ad4e9","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"62be2cf13580ab107c69f45ac7cbf0ba","Bacteria","Firmicutes","Limnochordia","Limnochordales",NA,NA
"31fcfbf077b4fecd61a4a3a01b93ce27","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix"
"33c3eb6b0bee8b5aeaa4a230bcad4dd9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ad87e35790c86a9e3ba3c5a3d5c44c41","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"24f5e816d38c564d08774ea4cf64ac55","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"b42baa1f6e6228d45b314ceb0cf05f63","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"3784af6ede2a27ec42e21a0aeeec12b2","Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA
"6c3bd7d42b7801daaa01995cdb896905","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"c467411d6f35db41be9f460a12e50036","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae",NA
"aa177ee7b1d786f5abfc1eda686ab17e","Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","CK06-06-Mud-MAS4B-21"
"202a4448c359f8f751e82716ec7099fa","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma"
"4b6ce9e10c09ad2f4659ebd9c4708a51","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Catalinimonas"
"b5624e445c1ad6854d0ece448c6dd562","Bacteria",NA,NA,NA,NA,NA
"41dc3fbd10a5d99398a98d572af27769","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Ga0074140"
"651271bc1607a4c843897cc833ba48e2","Bacteria",NA,NA,NA,NA,NA
"3190233b8150897d3402fc37fc0da85f","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"d950e9b71c61e5f0ca96453a045b5177","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter"
"008d41fbdfce62c1e2cdbf0bd2f4caa9","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"b64df02957668c68cbdff8dc797563e4","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera"
"998155af321e9c4874e12aceee8a38ec","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"652a54c459b48d9103420593a9eb4122","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ac1beeaea41deb93ef011e6bcfa0f4fd","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Imperialibacter"
"d5c7eaaa551b5bd4ab252a1c205c9eb1","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"34b85167fdcb693c1225b1305bf66cca","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"7b395ecb9aae327218a2d6c4bfb0a7c7","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","Desulfitibacter"
"e271c4c5953a4cf54a9623918e8b50ba","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"d550e991685566b5cd2fcff879f6afd2","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA
"857240f3f5219e2386f712eaa1242ff6","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"bb245ece91e03f9b93007b1d1846db4a","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"8d883d51c655accc6883762230b206e3","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"d11cb2414baf128cb43af211781df1a8","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"79be3400bff78c7ec324cf2e804de7f2","Bacteria","Planctomycetota","vadinHA49",NA,NA,NA
"c5c883dce6dc8f8ae52a52765e504f79","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade"
"140fae48ab614cc4b3581d4fc12923ac","Bacteria","Firmicutes","Bacilli","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus"
"9b1362d2025ef58407373b5c22fddf08","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"b5b41e1d4ef63ec6c93862ab8b23f034","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"d859fc1dc778ea3ed1e6044703e3ac61","Bacteria","Firmicutes","Limnochordia","Hydrogenispora",NA,NA
"095db05594f172d3041636bbb3c67c0b","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales",NA,NA
"1ad1cd5599bcfa7c2cc0b41e79a0c86e","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"02042ef7448012d2d41642dd879ccc0f","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"03cbfac95a1225e3df0cc30ac3da6e5d","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"b9fbdcdc67b0eb62388dc131fb6a9c5f","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"b195d62f4a2e555dbb985e1022c46647","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2"
"6d97d0ceb517b85ae94aadf52b96934d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"0a4bb5ebfe10135aeb57f968b7433381","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ebcd18b5c4d6269ded39c36dc2d2883f","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"69c04585526c15a19e507153ca2b32aa","Bacteria","Proteobacteria",NA,NA,NA,NA
"ec5724309f83a93d1fe219247fe01401","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"84a620de7fb8938444be21d8e3cdb631","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"084e448014aa02cffba5c65e2f8a61bc","Bacteria",NA,NA,NA,NA,NA
"420f57369a74b97b37a65b6f74e6658e","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"0d0dedc975370c135ec233ef8e5cc8fd","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Saccharococcus"
"c986a6956baed39ce0da0f71e728c7c5","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"746c183ba3ce7f944bf6edddc21bf0a1","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"caac66b75af5f2fe44c2499f31cb00ec","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ae3199d1ea86af19b14c5cecc026bb2c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"9c8736282a2adc13f7907294f7c40ce2","Bacteria","Firmicutes","Bacilli","Izemoplasmatales",NA,NA
"5bc414dfd9bbde26ae7cca30645c862f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA
"7bfc659fa9ac3e85a819207bc41608c7","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"b5ee6f3b163f780f0cc9c39806206a0d","Bacteria","Patescibacteria","Gracilibacteria",NA,NA,NA
"f3304b94edd63b13fe8186590f8d5c25","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA
"a5ab2775a347772fd0a135bea8ce3d75","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"938a9fca1955d6a315fc9c927d79cedc","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"13393c72547408241fa427e620593862","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"7b169df9c7499e262b7968e090bcbd38","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium"
"353d74c70d6da560cd2b4d7bc7207265","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostignum"
"ddf5758ca2b3c03312563e3ae03fa740","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA
"191a8d981f4f2e25ea573e598f3387f0","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"04ae9a60600c05f8f150bc30066ebe2e","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"581f9dc806312c80f56bcc6f92dacd6a","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA
"c26ac476ea273e68816f2e13fcb4a18e","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"28baed66423194a88833b45d7ecb8014","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"1a7720f267ce79a86d77c77bc0dbe8d8","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae",NA
"4bbb49dc40558897f7836cd241bd1ca9","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"3f521eda5eb36122a963470ea5573004","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus Amoebophilus"
"d3c7f0f3b3f6920c7a68454c493c2032","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna"
"4ba068926ff52145f789a7be1e7e8de1","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",NA
"38f5dfa4208a52d43a0bf95c25811712","Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88",NA,NA
"dfce6435de4fa604313726b6ec36850d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"42b88d95af6b96e62bb66e13dc8b4482","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"01571ea1068c52872baa380e67842c8d","Bacteria","Myxococcota","Polyangia","mle1-27",NA,NA
"a8ecc6904e65573aa8f7ead56cdbd409","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA
"dc48a2db5e7172ba3a5fede729807a60","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"f9e7d82517cf5d381944fc36a1055961","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"41d729ab90d90ea8cbcdb1667c98967a","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",NA
"b44b9905b163589359dbabdaf063a886","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"0aa7ca5407a61713a3a6d4fda4bac127","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA
"137abd2f143011f3b8f0d66ee2bba113","Bacteria",NA,NA,NA,NA,NA
"76ff68c2feda3db1d967b4eff0756c94","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA
"0332491141ecb81623725b9759f9ee74","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"8d23d973dfcdb7da7a41559c8732df69","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"127e3ba0ccf7286c2f2e7ca9bfb08a67","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Melghirimyces"
"989082afa0b7ad0f335b79062a7262ce","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"5e68feb126076e9e2215732687ee5a2c","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA
"29ed6912093c6abdcc25818b37208e2a","Bacteria","Planctomycetota","OM190",NA,NA,NA
"176e007eb8ea0b6963387575ec76d85e","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"df5fb95bb424b3a98cb84c35447a46d2","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae",NA
"63463750c5e53a0aea9581bd72647e81","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA
"9c791103e31cb1d7892bbe5a34e19d88","Bacteria",NA,NA,NA,NA,NA
"f9f3b57d0e8436859f235b4cfba9a330","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Rubrivirga"
"d6e844d713cea7144b047601769030b9","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168"
"978c410d473aeedd36fdab4af4e4bec0","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA
"c885f905689343c1989bf6c2b9612c1a","Bacteria","Myxococcota",NA,NA,NA,NA
"505d608d5a6d8c7dd0ea8bd1b719e04f","Bacteria","TX1A-33",NA,NA,NA,NA
"a90a60e2d6ce7ba1c7e75954fd61075a","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"c97c64c2ba6ab6a1f4c3f3ae5f7c1fa7","Bacteria","Chloroflexi",NA,NA,NA,NA
"ca72cd633475f3cd7c47250d1334bd34","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA
"ef3b0069ad2478906d8141577aed7352","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"dcb3a527f2f34f08af32d41536ddee3c","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"cedbe13bc0a8d15f1a2fe458a7511154","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"73803221e9ccb1bafd71d9d810575d20","Bacteria","Desulfobacterota",NA,NA,NA,NA
"b8b5ee7dd8d9df7f16a0188481ab4b9a","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade"
"01eecc0a81c48bdd7a1400aa6f5fcca1","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Rubrivirga"
"667ca4e50649e6ddb1307015439d3058","Bacteria","Planctomycetota",NA,NA,NA,NA
"6da11f4cf813d2e7046cad7069abb0ee","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"91bcb61e8ad714c15b9abb260d60aa2f","Bacteria","Firmicutes","Limnochordia","Limnochordales","Limnochordaceae",NA
"6267637bfbf67f2036c786a75ceee75b","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"28576717677e4bcc00b33c3af6b6dd4a","Bacteria","Myxococcota","Polyangia","FFCH16767",NA,NA
"2b728215c6bbf33b2656621d6901b0fd","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ef39c07809027e8462d34aa08802578a","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"b47462bf27aacb340c494814297e22ef","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"f3169c5507b584abcaba06cf4412a85f","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"c4441f294533bdafaea4fd3cee191c7a","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","WX65",NA
"c0def6d273af2b2fd9f0a37692918ac3","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"6cf9d59936c7e807051d40faaa4e4eb3","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella"
"61d2bad81d79f0c9ede7532756a5dc9d","Bacteria","Elusimicrobiota","Lineage IIa",NA,NA,NA
"075da58a36b1649669fb24e0427a6e60","Bacteria",NA,NA,NA,NA,NA
"52f4a68236ac65f1f64604e769ed35ce","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"3fb61d444fdf0cff8c2fea96e3a7fbc2","Bacteria","Firmicutes","Symbiobacteriia","Symbiobacteriales","Symbiobacteraceae","Symbiobacterium"
